report_date,load_time,load_type,load_weight,dropoff_site
2021-01-04,2021-01-04 01:48:00.000000 UTC,GARBAGE COLLECTIONS,13540.0,TDS LANDFILL
2021-01-04,2021-01-04 03:06:00.000000 UTC,GARBAGE COLLECTIONS,5700.0,TDS LANDFILL
2021-01-04,2021-01-04 02:15:00.000000 UTC,GARBAGE COLLECTIONS,20860.0,TDS LANDFILL
2021-01-04,2021-01-04 12:00:00.000000 UTC,GARBAGE COLLECTIONS,22280.0,TDS LANDFILL
2021-01-04,2021-01-04 03:15:00.000000 UTC,GARBAGE COLLECTIONS,25780.0,TDS LANDFILL
2021-01-04,2021-01-04 03:24:00.000000 UTC,GARBAGE COLLECTIONS,24100.0,TDS LANDFILL
2021-01-04,2021-01-04 02:30:00.000000 UTC,GARBAGE COLLECTIONS,2820.0,TDS LANDFILL
2021-01-04,2021-01-04 01:05:00.000000 UTC,GARBAGE COLLECTIONS,28160.0,TDS LANDFILL
2021-01-04,2021-01-04 01:00:00.000000 UTC,GARBAGE COLLECTIONS,24140.0,TDS LANDFILL
2021-01-04,2021-01-04 03:30:00.000000 UTC,GARBAGE COLLECTIONS,24580.0,TDS LANDFILL
2021-01-04,2021-01-04 01:20:00.000000 UTC,GARBAGE COLLECTIONS,25320.0,TDS LANDFILL
2021-01-04,2021-01-04 01:44:00.000000 UTC,GARBAGE COLLECTIONS,25920.0,TDS LANDFILL
2021-01-04,2021-01-04 03:22:00.000000 UTC,GARBAGE COLLECTIONS,8320.0,TDS LANDFILL
2021-01-04,2021-01-04 11:42:00.000000 UTC,GARBAGE COLLECTIONS,27840.0,TDS LANDFILL
2021-01-04,2021-01-04 03:12:00.000000 UTC,GARBAGE COLLECTIONS,21560.0,TDS LANDFILL
2021-01-04,2021-01-04 09:40:00.000000 UTC,SWEEPING,8040.0,TDS LANDFILL
2021-01-04,2021-01-04 08:28:00.000000 UTC,SWEEPING,7380.0,TDS LANDFILL
2021-01-04,2021-01-04 07:17:00.000000 UTC,SWEEPING,4860.0,TDS LANDFILL
2021-01-04,2021-01-04 11:16:00.000000 UTC,SWEEPING,7380.0,TDS LANDFILL
2021-01-04,2021-01-04 02:10:00.000000 UTC,SWEEPING,6660.0,TDS LANDFILL
2021-01-04,2021-01-04 10:30:00.000000 UTC,GARBAGE COLLECTIONS,22180.0,TDS LANDFILL
2021-01-04,2021-01-04 03:24:00.000000 UTC,GARBAGE COLLECTIONS,24260.0,TDS LANDFILL
2021-01-04,2021-01-04 07:07:00.000000 UTC,GARBAGE COLLECTIONS,13540.0,TDS LANDFILL
2021-01-04,2021-01-04 12:40:00.000000 UTC,GARBAGE COLLECTIONS,23880.0,TDS LANDFILL
2021-01-04,2021-01-04 07:08:00.000000 UTC,GARBAGE COLLECTIONS,23640.0,TDS LANDFILL
2021-01-04,2021-01-04 07:09:00.000000 UTC,GARBAGE COLLECTIONS,24960.0,TDS LANDFILL
2021-01-04,2021-01-05 07:23:00.000000 UTC,GARBAGE COLLECTIONS,12020.0,TDS LANDFILL
2021-01-04,2021-01-05 07:35:00.000000 UTC,GARBAGE COLLECTIONS,16980.0,TDS LANDFILL
2021-01-04,2021-01-05 11:06:00.000000 UTC,GARBAGE COLLECTIONS,22060.0,TDS LANDFILL
2021-01-04,2021-01-05 07:37:00.000000 UTC,GARBAGE COLLECTIONS,23620.0,TDS LANDFILL
2021-01-04,2021-01-05 03:10:00.000000 UTC,GARBAGE COLLECTIONS,29380.0,TDS LANDFILL
2021-01-04,2021-01-05 07:04:00.000000 UTC,GARBAGE COLLECTIONS,9720.0,TDS LANDFILL
2021-01-04,2021-01-04 07:20:00.000000 UTC,GARBAGE COLLECTIONS,11460.0,TDS LANDFILL
2021-01-04,2021-01-04 11:12:00.000000 UTC,GARBAGE COLLECTIONS,22040.0,TDS LANDFILL
2021-01-04,2021-01-04 04:33:00.000000 UTC,GARBAGE COLLECTIONS,22760.0,TDS LANDFILL
2021-01-04,2021-01-05 06:30:00.000000 UTC,GARBAGE COLLECTIONS,6020.0,TDS LANDFILL
2021-01-04,2021-01-04 04:01:00.000000 UTC,GARBAGE COLLECTIONS,2840.0,TDS LANDFILL
2021-01-04,2021-01-04 11:06:00.000000 UTC,GARBAGE COLLECTIONS,9660.0,TDS LANDFILL
2021-01-04,2021-01-04 02:04:00.000000 UTC,GARBAGE COLLECTIONS,23520.0,TDS LANDFILL
2021-01-04,2021-01-04 07:52:00.000000 UTC,GARBAGE COLLECTIONS,24600.0,TDS LANDFILL
2021-01-04,2021-01-04 08:03:00.000000 UTC,GARBAGE COLLECTIONS,20060.0,TDS LANDFILL
2021-01-04,2021-01-04 03:18:00.000000 UTC,GARBAGE COLLECTIONS,18500.0,TDS LANDFILL
2021-01-04,2021-01-04 07:35:00.000000 UTC,GARBAGE COLLECTIONS,8540.0,TDS LANDFILL
2021-01-04,2021-01-04 07:28:00.000000 UTC,GARBAGE COLLECTIONS,18400.0,TDS LANDFILL
2021-01-04,2021-01-04 03:16:00.000000 UTC,GARBAGE COLLECTIONS,27280.0,TDS LANDFILL
2021-01-04,2021-01-04 07:59:00.000000 UTC,GARBAGE COLLECTIONS,18960.0,TDS LANDFILL
2021-01-04,2021-01-04 07:30:00.000000 UTC,GARBAGE COLLECTIONS,14180.0,TDS LANDFILL
2021-01-04,2021-01-04 11:12:00.000000 UTC,GARBAGE COLLECTIONS,17780.0,TDS LANDFILL
2021-01-04,2021-01-04 06:39:00.000000 UTC,GARBAGE COLLECTIONS,25220.0,TDS LANDFILL
2021-01-04,2021-01-04 11:45:00.000000 UTC,GARBAGE COLLECTIONS,23800.0,TDS LANDFILL
2021-01-04,2021-01-04 05:33:00.000000 UTC,GARBAGE COLLECTIONS,26200.0,TDS LANDFILL
2021-01-04,2021-01-04 06:20:00.000000 UTC,GARBAGE COLLECTIONS,29340.0,TDS LANDFILL
2021-01-04,2021-01-04 10:20:00.000000 UTC,GARBAGE COLLECTIONS,13160.0,TDS LANDFILL
2021-01-04,2021-01-04 07:39:00.000000 UTC,GARBAGE COLLECTIONS,15560.0,TDS LANDFILL
2021-01-04,2021-01-04 12:04:00.000000 UTC,GARBAGE COLLECTIONS,23460.0,TDS LANDFILL
2021-01-04,2021-01-04 06:34:00.000000 UTC,GARBAGE COLLECTIONS,28540.0,TDS LANDFILL
2021-01-04,2021-01-04 11:21:00.000000 UTC,GARBAGE COLLECTIONS,13760.0,TDS LANDFILL
2021-01-04,2021-01-04 07:15:00.000000 UTC,GARBAGE COLLECTIONS,3640.0,TDS LANDFILL
2021-01-04,2021-01-04 11:00:00.000000 UTC,GARBAGE COLLECTIONS,26780.0,TDS LANDFILL
2021-01-04,2021-01-04 05:00:00.000000 UTC,GARBAGE COLLECTIONS,26140.0,TDS LANDFILL
2021-01-04,2021-01-04 07:00:00.000000 UTC,GARBAGE COLLECTIONS,17860.0,TDS LANDFILL
2021-01-04,2021-01-04 01:00:00.000000 UTC,GARBAGE COLLECTIONS,15480.0,TDS LANDFILL
2021-01-04,2021-01-04 12:45:00.000000 UTC,GARBAGE COLLECTIONS,23400.0,TDS LANDFILL
2021-01-04,2021-01-04 08:00:00.000000 UTC,GARBAGE COLLECTIONS,26120.0,TDS LANDFILL
2021-01-04,2021-01-04 02:45:00.000000 UTC,GARBAGE COLLECTIONS,19800.0,TDS LANDFILL
2021-01-04,2021-01-04 07:45:00.000000 UTC,GARBAGE COLLECTIONS,20120.0,TDS LANDFILL
2021-01-04,2021-01-04 03:45:00.000000 UTC,GARBAGE COLLECTIONS,23380.0,TDS LANDFILL
2021-01-04,2021-01-04 10:30:00.000000 UTC,GARBAGE COLLECTIONS,23860.0,TDS LANDFILL
2021-01-04,2021-01-04 07:15:00.000000 UTC,GARBAGE COLLECTIONS,9940.0,TDS LANDFILL
2021-01-04,2021-01-04 08:00:00.000000 UTC,GARBAGE COLLECTIONS,25300.0,TDS LANDFILL
2021-01-04,2021-01-04 02:30:00.000000 UTC,GARBAGE COLLECTIONS,28380.0,TDS LANDFILL
2021-01-04,2021-01-04 01:30:00.000000 UTC,GARBAGE COLLECTIONS,9240.0,TDS LANDFILL
2021-01-04,2021-01-04 12:35:00.000000 UTC,GARBAGE COLLECTIONS,21740.0,TDS LANDFILL
2021-01-04,2021-01-04 07:00:00.000000 UTC,GARBAGE COLLECTIONS,24180.0,TDS LANDFILL
2021-01-04,2021-01-04 12:54:00.000000 UTC,GARBAGE COLLECTIONS,19180.0,TDS LANDFILL
2021-01-04,2021-01-04 08:02:00.000000 UTC,GARBAGE COLLECTIONS,26180.0,TDS LANDFILL
2021-01-04,2021-01-04 02:20:00.000000 UTC,GARBAGE COLLECTIONS,11360.0,TDS LANDFILL
2021-01-04,2021-01-04 07:55:00.000000 UTC,GARBAGE COLLECTIONS,16380.0,TDS LANDFILL
2021-01-04,2021-01-04 10:47:00.000000 UTC,GARBAGE COLLECTIONS,13520.0,TDS LANDFILL
2021-01-04,2021-01-04 07:15:00.000000 UTC,GARBAGE COLLECTIONS,17580.0,TDS LANDFILL
2021-01-04,2021-01-04 07:50:00.000000 UTC,GARBAGE COLLECTIONS,14760.0,TDS LANDFILL
2021-01-04,2021-01-04 12:44:00.000000 UTC,GARBAGE COLLECTIONS,13520.0,TDS LANDFILL
2021-01-04,2021-01-04 12:56:00.000000 UTC,GARBAGE COLLECTIONS,5120.0,TDS LANDFILL
2021-01-04,2021-01-04 12:53:00.000000 UTC,MIXED LITTER,10560.0,TDS LANDFILL
2021-01-04,2021-01-04 03:10:00.000000 UTC,BULK,1720.0,TDS LANDFILL
2021-01-04,2021-01-04 10:57:00.000000 UTC,BULK,5200.0,TDS LANDFILL
2021-01-04,2021-01-05 06:54:00.000000 UTC,ORGANICS,15280.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:55:00.000000 UTC,ORGANICS,18540.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:32:00.000000 UTC,ORGANICS,22160.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 07:35:00.000000 UTC,ORGANICS,8490.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 01:31:00.000000 UTC,ORGANICS,14490.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 07:11:00.000000 UTC,ORGANICS,20680.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 07:15:00.000000 UTC,ORGANICS,15760.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 06:50:00.000000 UTC,ORGANICS,19900.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 06:52:00.000000 UTC,ORGANICS,19580.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:48:00.000000 UTC,ORGANICS,7500.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 11:59:00.000000 UTC,ORGANICS,6160.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 06:45:00.000000 UTC,ORGANICS,10240.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 10:58:00.000000 UTC,ORGANICS,10060.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 11:48:00.000000 UTC,ORGANICS,4220.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 07:02:00.000000 UTC,ORGANICS,10080.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 10:26:00.000000 UTC,ORGANICS,15320.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:48:00.000000 UTC,ORGANICS,6740.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:56:00.000000 UTC,ORGANICS,14160.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:55:00.000000 UTC,ORGANICS,3900.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 11:53:00.000000 UTC,ORGANICS,6900.0,ORGANICS BY GOSH
2021-01-04,2021-01-05 07:01:00.000000 UTC,ORGANICS,13320.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 11:20:00.000000 UTC,ORGANICS,10840.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 02:41:00.000000 UTC,ORGANICS,15280.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:46:00.000000 UTC,ORGANICS,12520.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 03:49:00.000000 UTC,ORGANICS,12880.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 01:54:00.000000 UTC,ORGANICS,12780.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 03:47:00.000000 UTC,ORGANICS,7100.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 11:37:00.000000 UTC,ORGANICS,9880.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:54:00.000000 UTC,ORGANICS,19220.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:03:00.000000 UTC,ORGANICS,7800.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:40:00.000000 UTC,ORGANICS,3600.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 05:23:00.000000 UTC,ORGANICS,9300.0,ORGANICS BY GOSH
2021-01-04,2021-01-04 10:10:00.000000 UTC,RECYCLING - SINGLE STREAM,12100.0,BALCONES RECYCLING
2021-01-04,2021-01-04 03:30:00.000000 UTC,RECYCLING - SINGLE STREAM,13780.0,BALCONES RECYCLING
2021-01-04,2021-01-04 12:53:00.000000 UTC,RECYCLING - SINGLE STREAM,17440.0,BALCONES RECYCLING
2021-01-04,2021-01-04 04:17:00.000000 UTC,RECYCLING - SINGLE STREAM,11840.0,BALCONES RECYCLING
2021-01-05,2021-01-05 10:26:00.000000 UTC,RECYCLING - SINGLE STREAM,6720.0,TDS - MRF
2021-01-05,2021-01-05 05:36:00.000000 UTC,RECYCLING - SINGLE STREAM,4460.0,TDS - MRF
2021-01-05,2021-01-05 02:25:00.000000 UTC,RECYCLING - SINGLE STREAM,5900.0,TDS - MRF
2021-01-05,2021-01-05 01:22:00.000000 UTC,RECYCLING - SINGLE STREAM,4200.0,TDS - MRF
2021-01-05,2021-01-05 12:17:00.000000 UTC,RECYCLING - SINGLE STREAM,4660.0,TDS - MRF
2021-01-05,2021-01-05 10:07:00.000000 UTC,RECYCLING - SINGLE STREAM,3460.0,TDS - MRF
2021-01-05,2021-01-05 01:07:00.000000 UTC,RECYCLING - SINGLE STREAM,3980.0,TDS - MRF
2021-01-05,2021-01-05 10:28:00.000000 UTC,RECYCLING - SINGLE STREAM,12880.0,TDS - MRF
2021-01-05,2021-01-04 03:15:00.000000 UTC,RECYCLING - SINGLE STREAM,11640.0,TDS - MRF
2021-01-05,2021-01-04 09:59:00.000000 UTC,RECYCLING - SINGLE STREAM,12920.0,TDS - MRF
2021-01-05,2021-01-05 02:44:00.000000 UTC,RECYCLING - SINGLE STREAM,20160.0,TDS - MRF
2021-01-05,2021-01-05 01:20:00.000000 UTC,RECYCLING - SINGLE STREAM,17260.0,TDS - MRF
2021-01-05,2021-01-05 04:08:00.000000 UTC,RECYCLING - SINGLE STREAM,12900.0,TDS - MRF
2021-01-05,2021-01-05 10:50:00.000000 UTC,RECYCLING - SINGLE STREAM,15120.0,TDS - MRF
2021-01-05,2021-01-05 02:16:00.000000 UTC,RECYCLING - SINGLE STREAM,4200.0,TDS - MRF
2021-01-05,2021-01-05 11:41:00.000000 UTC,RECYCLING - SINGLE STREAM,8860.0,TDS - MRF
2021-01-05,2021-01-05 04:20:00.000000 UTC,RECYCLING - SINGLE STREAM,13220.0,TDS - MRF
2021-01-05,2021-01-05 02:51:00.000000 UTC,RECYCLING - SINGLE STREAM,16300.0,TDS - MRF
2021-01-05,2021-01-05 03:29:00.000000 UTC,RECYCLING - SINGLE STREAM,6520.0,TDS - MRF
2021-01-05,2021-01-05 12:25:00.000000 UTC,RECYCLING - SINGLE STREAM,17020.0,TDS - MRF
2021-01-05,2021-01-05 02:45:00.000000 UTC,RECYCLING - SINGLE STREAM,15760.0,TDS - MRF
2021-01-05,2021-01-05 12:22:00.000000 UTC,RECYCLING - SINGLE STREAM,10140.0,TDS - MRF
2021-01-05,2021-01-05 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,22800.0,TDS - MRF
2021-01-05,2021-01-05 04:01:00.000000 UTC,RECYCLING - SINGLE STREAM,6560.0,TDS - MRF
2021-01-05,2021-01-05 05:02:00.000000 UTC,RECYCLING - SINGLE STREAM,11040.0,TDS - MRF
2021-01-05,2021-01-05 11:05:00.000000 UTC,RECYCLING - SINGLE STREAM,11620.0,TDS - MRF
2021-01-05,2021-01-05 04:18:00.000000 UTC,RECYCLING - SINGLE STREAM,2500.0,TDS - MRF
2021-01-05,2021-01-05 05:04:00.000000 UTC,RECYCLING - SINGLE STREAM,10420.0,TDS - MRF
2021-01-05,2021-01-05 09:32:00.000000 UTC,RECYCLING - SINGLE STREAM,6600.0,TDS - MRF
2021-01-05,2021-01-05 01:40:00.000000 UTC,RECYCLING - SINGLE STREAM,11520.0,TDS - MRF
2021-01-05,2021-01-05 12:15:00.000000 UTC,RECYCLING - SINGLE STREAM,6160.0,TDS - MRF
2021-01-05,2021-01-05 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11880.0,TDS - MRF
2021-01-05,2021-01-05 03:39:00.000000 UTC,RECYCLING - SINGLE STREAM,12840.0,TDS - MRF
2021-01-05,2021-01-05 05:08:00.000000 UTC,RECYCLING - SINGLE STREAM,13860.0,TDS - MRF
2021-01-05,2021-01-05 11:12:00.000000 UTC,RECYCLING - SINGLE STREAM,13820.0,TDS - MRF
2021-01-05,2021-01-05 02:40:00.000000 UTC,RECYCLING - SINGLE STREAM,11140.0,TDS - MRF
2021-01-05,2021-01-05 11:51:00.000000 UTC,RECYCLING - SINGLE STREAM,12500.0,TDS - MRF
2021-01-05,2021-01-05 10:41:00.000000 UTC,RECYCLING - SINGLE STREAM,14860.0,TDS - MRF
2021-01-05,2021-01-05 04:03:00.000000 UTC,RECYCLING - SINGLE STREAM,13900.0,TDS - MRF
2021-01-05,2021-01-05 02:50:00.000000 UTC,RECYCLING - SINGLE STREAM,11700.0,TDS - MRF
2021-01-05,2021-01-05 10:01:00.000000 UTC,RECYCLING - SINGLE STREAM,13720.0,TDS - MRF
2021-01-05,2021-01-05 10:08:00.000000 UTC,RECYCLING - SINGLE STREAM,12300.0,TDS - MRF
2021-01-05,2021-01-05 05:03:00.000000 UTC,RECYCLING - SINGLE STREAM,8840.0,TDS - MRF
2021-01-05,2021-01-05 01:33:00.000000 UTC,RECYCLING - SINGLE STREAM,10200.0,TDS - MRF
2021-01-05,2021-01-05 02:56:00.000000 UTC,RECYCLING - SINGLE STREAM,13080.0,TDS - MRF
2021-01-05,2021-01-05 09:58:00.000000 UTC,RECYCLING - SINGLE STREAM,12420.0,TDS - MRF
2021-01-05,2021-01-05 11:40:00.000000 UTC,RECYCLING - SINGLE STREAM,14080.0,TDS - MRF
2021-01-05,2021-01-05 11:46:00.000000 UTC,RECYCLING - SINGLE STREAM,12320.0,TDS - MRF
2021-01-05,2021-01-05 02:27:00.000000 UTC,RECYCLING - SINGLE STREAM,2420.0,TDS - MRF
2021-01-05,2021-01-05 03:12:00.000000 UTC,RECYCLING - SINGLE STREAM,6080.0,TDS - MRF
2021-01-05,2021-01-05 02:50:00.000000 UTC,RECYCLING - SINGLE STREAM,8680.0,TDS - MRF
2021-01-05,2021-01-05 02:48:00.000000 UTC,RECYCLING - SINGLE STREAM,4920.0,TDS - MRF
2021-01-05,2021-01-05 10:56:00.000000 UTC,RECYCLING - SINGLE STREAM,8800.0,TDS - MRF
2021-01-05,2021-01-05 10:23:00.000000 UTC,RECYCLING - SINGLE STREAM,12740.0,TDS - MRF
2021-01-05,2021-01-05 10:06:00.000000 UTC,RECYCLING - SINGLE STREAM,13220.0,TDS - MRF
2021-01-05,2021-01-05 02:49:00.000000 UTC,RECYCLING - SINGLE STREAM,8420.0,TDS - MRF
2021-01-05,2021-01-05 05:06:00.000000 UTC,RECYCLING - SINGLE STREAM,10980.0,TDS - MRF
2021-01-05,2021-01-05 12:03:00.000000 UTC,RECYCLING - SINGLE STREAM,12040.0,TDS - MRF
2021-01-05,2021-01-05 12:50:00.000000 UTC,SWEEPING,,ONION CREEK
2021-01-05,2021-01-05 03:30:00.000000 UTC,BRUSH,7000.0,HORNSBY BEND
2021-01-05,2021-01-05 11:03:00.000000 UTC,BRUSH,6900.0,HORNSBY BEND
2021-01-05,2021-01-05 03:20:00.000000 UTC,BRUSH,9760.0,HORNSBY BEND
2021-01-05,2021-01-05 09:27:00.000000 UTC,BRUSH,5840.0,HORNSBY BEND
2021-01-05,2021-01-05 03:40:00.000000 UTC,BRUSH,8500.0,HORNSBY BEND
2021-01-05,2021-01-05 03:15:00.000000 UTC,BRUSH,7200.0,HORNSBY BEND
2021-01-05,2021-01-05 12:00:00.000000 UTC,YARD TRIMMING,9600.0,HORNSBY BEND
2021-01-05,2021-01-05 12:00:00.000000 UTC,YARD TRIMMING,10440.0,HORNSBY BEND
2021-01-05,2021-01-05 12:00:00.000000 UTC,YARD TRIMMING,9240.0,HORNSBY BEND
2021-01-05,2021-01-05 12:00:00.000000 UTC,YARD TRIMMING,12940.0,HORNSBY BEND
2021-01-05,2021-01-05 12:00:00.000000 UTC,YARD TRIMMING,8460.0,HORNSBY BEND
2021-01-05,2021-01-05 07:27:00.000000 UTC,BULK,4600.0,TDS LANDFILL
2021-01-05,2021-01-05 12:11:00.000000 UTC,BULK,11720.0,TDS LANDFILL
2021-01-05,2021-01-05 01:57:00.000000 UTC,BULK,11240.0,TDS LANDFILL
2021-01-05,2021-01-05 02:51:00.000000 UTC,BULK,11520.0,TDS LANDFILL
2021-01-05,2021-01-05 02:56:00.000000 UTC,BULK,11940.0,TDS LANDFILL
2021-01-05,2021-01-05 02:48:00.000000 UTC,BULK,6040.0,TDS LANDFILL
2021-01-05,2021-01-05 11:59:00.000000 UTC,BULK,4460.0,TDS LANDFILL
2021-01-05,2021-01-05 02:40:00.000000 UTC,BULK,9220.0,TDS LANDFILL
2021-01-05,2021-01-05 03:45:00.000000 UTC,BULK,3100.0,TDS LANDFILL
2021-01-05,2021-01-05 02:23:00.000000 UTC,BULK,8180.0,TDS LANDFILL
2021-01-05,2021-01-05 02:23:00.000000 UTC,DEAD ANIMAL,440.0,TDS LANDFILL
2021-01-05,2021-01-05 01:29:00.000000 UTC,GARBAGE COLLECTIONS,16680.0,TDS LANDFILL
2021-01-05,2021-01-05 01:58:00.000000 UTC,GARBAGE COLLECTIONS,31940.0,TDS LANDFILL
2021-01-05,2021-01-05 01:46:00.000000 UTC,GARBAGE COLLECTIONS,26520.0,TDS LANDFILL
2021-01-05,2021-01-05 01:50:00.000000 UTC,GARBAGE COLLECTIONS,16760.0,TDS LANDFILL
2021-01-05,2021-01-05 04:56:00.000000 UTC,GARBAGE COLLECTIONS,3420.0,TDS LANDFILL
2021-01-05,2021-01-05 02:13:00.000000 UTC,GARBAGE COLLECTIONS,8440.0,TDS LANDFILL
2021-01-05,2021-01-05 02:06:00.000000 UTC,GARBAGE COLLECTIONS,22420.0,TDS LANDFILL
2021-01-05,2021-01-05 01:53:00.000000 UTC,GARBAGE COLLECTIONS,20340.0,TDS LANDFILL
2021-01-05,2021-01-05 02:01:00.000000 UTC,GARBAGE COLLECTIONS,20760.0,TDS LANDFILL
2021-01-05,2021-01-05 11:50:00.000000 UTC,GARBAGE COLLECTIONS,25400.0,TDS LANDFILL
2021-01-05,2021-01-05 01:00:00.000000 UTC,GARBAGE COLLECTIONS,18580.0,TDS LANDFILL
2021-01-05,2021-01-05 11:50:00.000000 UTC,GARBAGE COLLECTIONS,31040.0,TDS LANDFILL
2021-01-05,2021-01-05 10:30:00.000000 UTC,GARBAGE COLLECTIONS,10280.0,TDS LANDFILL
2021-01-05,2021-01-05 03:00:00.000000 UTC,GARBAGE COLLECTIONS,3340.0,TDS LANDFILL
2021-01-05,2021-01-05 01:27:00.000000 UTC,GARBAGE COLLECTIONS,23420.0,TDS LANDFILL
2021-01-05,2021-01-05 01:51:00.000000 UTC,GARBAGE COLLECTIONS,26620.0,TDS LANDFILL
2021-01-05,2021-01-05 11:29:00.000000 UTC,GARBAGE COLLECTIONS,28680.0,TDS LANDFILL
2021-01-05,2021-01-05 01:41:00.000000 UTC,GARBAGE COLLECTIONS,19960.0,TDS LANDFILL
2021-01-05,2021-01-05 01:35:00.000000 UTC,GARBAGE COLLECTIONS,3860.0,TDS LANDFILL
2021-01-05,2021-01-05 10:24:00.000000 UTC,SWEEPING,9120.0,TDS LANDFILL
2021-01-05,2021-01-05 12:54:00.000000 UTC,SWEEPING,4980.0,TDS LANDFILL
2021-01-05,2021-01-05 11:38:00.000000 UTC,MIXED LITTER,5100.0,TDS LANDFILL
2021-01-05,2021-01-05 05:04:00.000000 UTC,GARBAGE COLLECTIONS,20400.0,TDS LANDFILL
2021-01-05,2021-01-05 10:42:00.000000 UTC,GARBAGE COLLECTIONS,17220.0,TDS LANDFILL
2021-01-05,2021-01-05 11:58:00.000000 UTC,GARBAGE COLLECTIONS,21380.0,TDS LANDFILL
2021-01-05,2021-01-05 12:11:00.000000 UTC,GARBAGE COLLECTIONS,24400.0,TDS LANDFILL
2021-01-05,2021-01-05 04:47:00.000000 UTC,GARBAGE COLLECTIONS,14580.0,TDS LANDFILL
2021-01-05,2021-01-05 12:16:00.000000 UTC,GARBAGE COLLECTIONS,19020.0,TDS LANDFILL
2021-01-05,2021-01-05 05:07:00.000000 UTC,GARBAGE COLLECTIONS,12860.0,TDS LANDFILL
2021-01-05,2021-01-05 04:47:00.000000 UTC,GARBAGE COLLECTIONS,27460.0,TDS LANDFILL
2021-01-05,2021-01-05 01:10:00.000000 UTC,GARBAGE COLLECTIONS,8520.0,TDS LANDFILL
2021-01-05,2021-01-05 05:55:00.000000 UTC,GARBAGE COLLECTIONS,21420.0,TDS LANDFILL
2021-01-05,2021-01-05 10:22:00.000000 UTC,GARBAGE COLLECTIONS,13260.0,TDS LANDFILL
2021-01-05,2021-01-05 05:58:00.000000 UTC,GARBAGE COLLECTIONS,19120.0,TDS LANDFILL
2021-01-05,2021-01-05 11:06:00.000000 UTC,GARBAGE COLLECTIONS,14400.0,TDS LANDFILL
2021-01-05,2021-01-05 05:36:00.000000 UTC,GARBAGE COLLECTIONS,6020.0,TDS LANDFILL
2021-01-05,2021-01-05 05:59:00.000000 UTC,GARBAGE COLLECTIONS,25400.0,TDS LANDFILL
2021-01-05,2021-01-05 03:17:00.000000 UTC,GARBAGE COLLECTIONS,28900.0,TDS LANDFILL
2021-01-05,2021-01-05 01:05:00.000000 UTC,GARBAGE COLLECTIONS,8540.0,TDS LANDFILL
2021-01-05,2021-01-05 01:09:00.000000 UTC,GARBAGE COLLECTIONS,24640.0,TDS LANDFILL
2021-01-05,2021-01-05 02:23:00.000000 UTC,GARBAGE COLLECTIONS,26080.0,TDS LANDFILL
2021-01-05,2021-01-05 02:47:00.000000 UTC,GARBAGE COLLECTIONS,25500.0,TDS LANDFILL
2021-01-05,2021-01-05 10:59:00.000000 UTC,GARBAGE COLLECTIONS,21300.0,TDS LANDFILL
2021-01-05,2021-01-05 03:56:00.000000 UTC,GARBAGE COLLECTIONS,13620.0,TDS LANDFILL
2021-01-05,2021-01-05 01:09:00.000000 UTC,GARBAGE COLLECTIONS,21860.0,TDS LANDFILL
2021-01-05,2021-01-05 01:27:00.000000 UTC,GARBAGE COLLECTIONS,9960.0,TDS LANDFILL
2021-01-05,2021-01-05 12:00:00.000000 UTC,GARBAGE COLLECTIONS,23900.0,TDS LANDFILL
2021-01-05,2021-01-05 05:15:00.000000 UTC,GARBAGE COLLECTIONS,19080.0,TDS LANDFILL
2021-01-05,2021-01-05 05:00:00.000000 UTC,GARBAGE COLLECTIONS,10900.0,TDS LANDFILL
